79: 18,25,46,64,80,105,127,151,152,190,195,210,248,251,258,276,312,332,361,519,538,570,591,641,708,757,768,774,805,838,859,868
80: 56,72,76,133,175,200,280,290,315,394,471,510,583,588,625,723,740,755,829,841,849,850,946,1022,56,56,56,56,56,56,56,56
81: 56,72,76,133,175,200,280,290,324,348,394,408,510,583,625,718,723,740,755,841,850,858,939,975,996,1017,1022,56,56,56,56,56
82: 43,94,96,111,132,135,150,191,207,213,237,240,246,273,360,369,397,407,448,458,463,488,494,507,546,592,697,724,748,779,791,793
83: 19,78,131,163,197,242,249,271,299,335,337,345,418,432,455,489,521,541,585,593,627,633,635,663,700,717,778,822,842,865,902,912
84: 20,50,68,87,103,138,158,167,279,282,294,320,326,327,334,380,381,385,402,431,493,517,575,577,624,634,671,677,684,781,787,798
85: 45,69,99,106,107,161,241,346,353,468,502,505,616,680,852,923,929,968,976,1013,45,45,45,45,45,45,45,45,45,45,45,45
86: 8,20,54,109,112,138,179,204,315,324,326,327,381,382,385,431,517,521,605,637,658,673,727,752,865,911,946,961,966,1016,8,8
87: 43,66,94,96,111,118,135,150,191,207,213,227,237,240,246,272,273,293,360,365,369,397,407,448,458,463,488,494,507,546,592,620
88: 124,136,153,174,198,229,302,412,468,479,505,515,542,558,563,670,783,812,905,929,968,971,1013,124,124,124,124,124,124,124,124,124
89: 4,15,33,47,48,104,117,122,141,165,172,211,252,313,338,339,358,376,392,398,459,474,484,525,550,555,564,587,657,726,761,802
90: 43,96,101,111,135,150,191,207,213,237,240,246,273,293,360,365,369,407,448,463,488,494,507,546,592,687,724,748,779,782,794,816
91: 65,148,187,192,214,288,289,301,341,377,445,469,509,524,568,707,710,720,896,983,65,65,65,65,65,65,65,65,65,65,65,65
92: 34,56,72,76,133,200,203,204,235,290,316,413,444,471,588,674,823,829,841,849,850,34,34,34,34,34,34,34,34,34,34,34
93: 26,28,169,183,189,220,231,319,321,352,374,386,387,404,477,483,492,647,656,659,675,721,731,784,785,797,880,885,914,26,26,26
94: 7,44,84,86,108,120,121,199,201,208,238,259,264,350,375,389,415,436,518,556,565,685,688,730,854,872,875,879,881,904,918,922
95: 13,41,60,90,149,209,307,344,420,464,482,499,560,729,796,867,954,962,984,13,13,13,13,13,13,13,13,13,13,13,13,13
96: 116,160,261,287,423,451,472,486,549,631,714,733,735,765,771,772,811,826,873,878,930,979,116,116,116,116,116,116,116,116,116,116
97: 8,20,78,112,131,138,179,204,271,315,320,324,327,368,381,382,385,394,431,510,517,521,605,613,637,658,673,684,778,858,865,911
98: 50,87,103,217,253,260,274,279,282,294,326,380,383,402,410,414,419,426,577,677,745,747,787,795,798,888,894,908,927,931,960,961
99: 4,49,55,58,61,147,165,170,172,185,226,239,255,263,303,309,392,421,447,460,465,467,491,513,520,537,574,587,600,626,690,744
100: 4,15,22,33,47,48,104,117,165,172,185,211,219,313,358,376,392,398,421,474,484,491,512,513,525,550,555,587,761,802,821,824
101: 36,40,57,59,97,98,125,126,193,232,250,269,283,298,311,329,342,357,372,384,401,409,424,449,452,454,508,516,532,547,590,603
102: 56,72,76,133,175,200,280,290,315,394,471,510,583,588,625,723,740,755,829,841,849,850,946,1022,56,56,56,56,56,56,56,56
103: 18,80,85,195,196,248,258,286,312,332,340,367,462,470,487,523,538,570,638,679,682,708,757,774,804,805,818,836,838,868,883,898
104: 23,109,133,204,228,235,315,316,377,379,471,594,658,674,752,756,773,849,966,1016,23,23,23,23,23,23,23,23,23,23,23,23
105: 25,46,52,64,67,110,127,128,155,184,195,206,251,257,276,297,310,312,361,363,422,427,519,532,570,591,604,620,641,652,653,708
106: 49,170,183,186,231,309,319,374,386,387,404,477,492,520,537,659,660,681,696,721,744,784,785,880,885,914,49,49,49,49,49,49
107: 8,20,23,35,54,89,109,112,130,138,204,282,294,305,326,327,381,382,385,414,419,431,517,598,605,658,673,704,727,747,752,756
108: 16,31,75,83,164,194,221,225,234,253,260,274,308,383,410,426,437,442,453,475,527,529,572,581,704,719,795,839,851,888,889,899
109: 0,14,24,74,82,115,122,129,202,267,359,364,388,417,434,474,497,500,503,522,551,564,612,650,672,692,711,738,751,758,808,834
110: 5,146,216,222,223,262,266,306,396,400,430,441,446,461,533,567,571,576,595,606,610,632,651,662,695,698,703,734,743,767,837,895
111: 80,85,105,151,152,190,195,205,210,230,248,258,276,332,361,367,395,450,487,523,538,591,608,614,638,708,713,757,805,815,838,868
112: 34,73,137,200,203,281,316,317,330,379,413,444,471,526,582,588,639,674,823,829,925,954,34,34,34,34,34,34,34,34,34,34
113: 93,154,370,373,403,440,462,548,601,602,618,645,708,737,753,774,777,780,818,836,883,938,942,982,992,993,1015,1020,93,93,93,93
114: 65,148,187,192,214,289,301,366,377,443,469,509,554,568,617,710,720,896,983,1001,65,65,65,65,65,65,65,65,65,65,65,65
115: 39,76,131,175,179,245,271,280,290,324,325,337,348,368,382,394,408,418,457,498,510,521,613,625,627,637,693,718,755,778,792,858
116: 7,84,86,108,120,162,171,201,226,238,239,243,263,270,303,309,375,460,681,688,730,801,872,881,922,991,7,7,7,7,7,7
117: 32,77,143,157,159,168,173,188,218,244,277,349,355,356,396,400,405,450,487,495,523,531,536,557,621,629,666,713,759,804,807,892
118: 23,137,148,192,214,228,235,301,377,379,568,594,617,710,720,756,773,1001,23,23,23,23,23,23,23,23,23,23,23,23,23,23
119: 124,136,174,181,412,425,451,479,486,542,549,558,563,586,596,646,670,772,811,855,873,909,971,124,124,124,124,124,124,124,124,124
120: 46,105,113,127,134,151,152,182,190,210,230,242,249,251,254,361,395,432,489,541,591,608,614,635,663,678,700,757,800,805,814,815
121: 7,61,84,108,120,162,171,201,226,238,239,243,255,263,270,303,309,375,460,465,467,512,513,537,681,688,690,730,763,801,861,863
122: 26,27,100,169,177,220,231,233,319,321,352,374,483,647,656,675,731,733,797,885,997,26,26,26,26,26,26,26,26,26,26,26
123: 49,62,170,171,172,183,185,186,226,255,263,309,386,387,404,421,447,477,491,492,513,520,537,659,660,681,694,696,721,744,784,861
124: 39,131,245,280,324,325,337,348,368,406,408,418,457,498,510,613,627,693,718,755,766,778,792,858,869,919,939,975,996,1009,39,39
125: 77,85,134,143,146,152,157,159,168,205,216,218,230,248,266,349,356,395,396,400,450,495,523,531,576,606,610,621,632,678,703,713
126: 29,81,212,331,346,362,530,544,545,562,630,668,680,705,712,722,806,810,921,976,990,998,29,29,29,29,29,29,29,29,29,29
127: 2,45,99,106,107,161,229,468,502,505,616,691,770,852,890,923,968,1013,2,2,2,2,2,2,2,2,2,2,2,2,2,2
128: 14,15,22,47,48,49,58,62,74,104,115,122,165,172,185,189,252,313,314,339,358,376,386,392,398,421,433,447,466,474,484,491
129: 14,15,33,48,115,117,122,141,252,267,313,318,322,338,339,358,376,392,398,411,430,441,446,459,461,474,484,525,555,564,566,567
130: 4,15,33,47,48,104,117,122,141,165,172,211,252,313,338,339,358,376,392,398,459,474,484,525,550,555,564,587,657,726,761,802
131: 65,148,180,192,214,289,328,366,393,443,469,501,568,617,622,689,706,896,983,65,65,65,65,65,65,65,65,65,65,65,65,65
132: 11,43,67,96,101,110,111,128,132,150,191,206,213,227,237,240,257,272,283,285,293,297,369,397,407,427,428,448,463,480,488,494
133: 21,25,46,52,64,67,110,128,155,184,206,257,283,297,310,312,333,363,372,401,427,428,516,532,570,604,615,641,652,653,736,749
134: 49,162,170,171,183,185,186,226,239,243,255,263,270,303,309,421,447,460,465,477,491,513,520,537,660,681,696,744,861,866,880,881
135: 16,75,89,145,164,234,253,260,274,308,383,410,414,419,426,453,475,527,529,598,704,747,795,839,862,899,927,944,960,978,995,1012
136: 2,9,12,44,53,92,121,144,199,201,224,236,238,259,264,265,304,350,371,375,415,436,496,518,556,642,691,770,854,872,875,879
137: 10,21,36,52,57,68,88,123,126,158,182,197,254,256,275,292,299,333,334,354,416,424,429,438,449,493,516,554,575,603,624,634
138: 16,75,145,164,225,234,260,274,308,383,475,527,529,839,899,944,970,995,1008,1012,16,16,16,16,16,16,16,16,16,16,16,16
139: 4,22,47,49,58,62,115,165,170,172,183,185,239,255,263,303,309,339,358,386,392,421,447,465,466,491,513,520,537,574,587,600
140: 4,49,55,58,61,147,165,170,172,185,226,239,255,263,303,309,392,421,447,460,465,467,491,513,520,537,574,587,600,626,690,744
141: 50,87,103,217,253,260,274,279,282,294,326,380,383,402,410,414,419,426,577,677,745,747,787,795,798,888,894,908,927,931,960,961
142: 30,43,66,71,118,178,273,296,399,456,481,485,534,552,584,676,687,689,780,803,809,847,884,920,999,30,30,30,30,30,30,30
143: 36,40,57,59,97,98,125,126,193,232,250,269,283,298,311,329,342,357,372,384,401,409,424,449,452,454,508,516,532,547,590,603
144: 10,78,131,138,163,179,182,197,271,299,320,324,335,382,385,418,431,455,517,521,575,593,605,613,624,627,633,635,637,671,684,778
145: 8,20,54,109,112,138,179,204,315,324,326,327,381,382,385,431,517,521,605,637,658,673,727,752,865,911,946,961,966,1016,8,8
146: 43,66,70,71,94,96,114,132,139,178,191,207,240,272,273,278,323,360,370,397,422,448,456,458,488,490,494,507,548,552,559,573
147: 0,28,74,79,100,177,189,202,247,314,352,364,388,433,434,483,504,522,540,543,551,597,612,636,656,672,731,732,758,834,844,935
148: 14,74,104,115,122,202,252,267,314,338,358,364,376,398,411,474,484,497,500,503,522,564,612,726,732,751,761,824,830,844,874,882
149: 105,113,134,151,152,163,182,197,210,242,249,251,254,266,299,345,432,455,489,533,541,591,593,608,614,633,635,663,678,700,717,800
150: 13,34,56,73,200,203,317,344,413,444,471,560,582,588,639,823,829,850,925,954,962,13,13,13,13,13,13,13,13,13,13,13
151: 1,51,63,137,180,214,330,379,443,506,526,553,617,773,789,845,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152: 63,65,137,148,192,214,228,330,377,379,443,506,568,594,617,720,773,896,1001,63,63,63,63,63,63,63,63,63,63,63,63,63
153: 16,75,164,225,308,341,445,475,524,528,589,839,970,1008,1012,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
154: 77,80,85,105,134,152,157,159,168,190,205,210,218,230,248,356,395,400,450,487,495,523,538,576,608,621,638,678,713,757,800,815
155: 10,36,57,68,88,123,126,158,193,256,275,294,298,333,334,342,354,380,384,416,424,429,438,449,493,508,554,603,624,634,709,716
156: 6,9,12,44,53,55,61,92,144,147,224,236,259,265,284,291,295,304,318,322,343,371,375,478,496,574,579,600,626,642,655,665
157: 0,26,27,28,79,100,169,177,189,220,231,233,247,319,321,352,374,434,483,492,504,540,543,597,636,647,656,659,672,675,731,732
158: 77,134,143,146,157,159,168,205,216,218,230,266,277,306,349,356,396,400,450,495,531,576,595,606,610,621,632,703,713,739,807,837
159: 16,31,75,83,164,194,221,234,253,274,383,426,437,453,475,529,572,581,719,795,839,851,888,889,899,927,944,972,16,16,16,16
160: 50,68,75,83,103,123,158,167,193,217,253,260,274,279,282,294,326,380,383,402,410,426,442,493,508,577,581,634,677,745,747,750
161: 18,25,46,64,80,105,127,151,152,190,195,210,248,251,258,276,312,332,361,519,538,570,591,641,708,757,768,774,805,838,859,868
162: 32,77,85,143,157,159,168,173,188,205,218,230,244,277,349,356,396,400,405,450,487,495,523,531,536,557,576,606,610,621,666,713
163: 66,71,94,114,139,273,278,323,360,370,373,456,458,490,548,552,559,599,601,602,628,667,699,737,780,809,827,833,876,884,951,986
164: 32,77,143,157,159,168,173,188,218,244,277,349,351,355,356,396,400,405,439,487,495,531,536,544,557,606,621,629,630,661,666,713
165: 130,148,187,192,288,289,301,341,445,509,524,528,589,707,710,720,896,983,130,130,130,130,130,130,130,130,130,130,130,130,130,130
166: 26,28,49,62,170,183,186,189,220,231,319,321,374,386,387,404,433,477,483,492,504,647,656,659,660,675,694,696,721,731,744,784
167: 26,28,49,62,170,183,186,220,231,319,321,374,386,387,404,477,492,520,659,660,696,721,744,784,785,880,885,914,26,26,26,26
168: 97,98,125,193,250,269,298,329,342,357,384,409,424,437,442,452,508,572,581,590,607,623,669,683,701,715,719,750,848,851,853,889
169: 43,94,135,150,207,240,246,273,360,365,369,407,448,458,488,494,507,592,667,676,687,748,779,794,816,827,887,951,986,1002,1014,43
170: 5,19,39,82,176,222,223,245,262,268,337,345,406,408,411,418,430,473,533,567,571,585,611,640,651,693,695,717,718,734,738,743
171: 5,146,216,222,223,262,266,306,396,400,430,441,446,461,533,567,571,576,595,606,610,632,651,662,695,698,703,734,743,767,837,895
172: 30,178,180,296,328,366,393,481,485,501,534,584,622,645,664,689,777,780,789,809,847,993,30,30,30,30,30,30,30,30,30,30
173: 7,84,86,108,120,121,201,208,238,243,264,270,350,375,415,436,460,565,685,688,730,872,881,922,932,958,969,991,7,7,7,7
174: 32,77,143,157,159,168,173,188,218,244,277,349,351,355,356,396,400,405,439,487,495,531,536,544,557,606,621,629,630,661,666,713
175: 8,20,54,68,87,89,112,138,158,167,179,279,282,294,320,326,327,381,382,385,402,414,419,431,517,521,577,605,624,658,671,673
176: 0,28,74,79,100,177,189,202,247,314,352,364,388,433,434,483,504,522,540,543,551,597,612,636,656,672,731,732,758,834,844,935
177: 66,70,71,94,114,132,139,196,240,273,278,323,360,370,397,456,458,490,507,548,552,559,573,599,601,602,628,667,699,737,746,748
178: 105,113,134,151,152,163,182,197,210,242,249,251,254,266,299,345,432,455,489,533,541,591,593,608,614,633,635,663,678,700,717,800
179: 2,6,9,12,44,53,61,92,102,144,199,201,224,236,238,259,265,304,350,371,375,415,496,518,556,579,626,642,665,690,702,770
180: 25,46,80,85,105,113,127,151,152,190,195,210,230,248,251,258,276,361,395,450,538,591,608,614,663,678,757,800,805,815,838,898
181: 4,47,55,61,92,162,165,171,172,185,211,226,239,255,263,303,309,375,392,421,447,460,465,467,491,512,513,537,550,600,660,681
182: 26,27,100,169,177,220,231,233,319,321,352,374,483,647,656,675,731,733,797,885,997,26,26,26,26,26,26,26,26,26,26,26
183: 2,6,9,12,37,44,53,102,119,144,224,236,259,265,304,371,390,478,496,518,556,579,642,665,702,854,871,879,890,904,916,2
184: 2,6,9,12,44,53,61,92,102,144,199,201,224,236,238,259,265,304,350,371,375,415,496,518,556,579,626,642,665,690,702,770
185: 0,26,27,28,38,79,100,169,177,233,247,261,287,352,374,434,483,504,540,543,551,597,631,636,647,656,659,672,675,731,733,797
186: 5,77,134,146,157,205,216,222,223,242,266,306,345,356,396,400,430,432,531,533,541,567,576,595,606,610,632,651,662,678,698,703
187: 162,170,171,186,226,239,243,255,263,270,303,309,460,465,520,537,660,681,696,744,861,866,881,991,162,162,162,162,162,162,162,162
188: 4,47,55,61,92,162,165,171,172,185,211,226,239,255,263,303,309,375,392,421,447,460,465,467,491,512,513,537,550,600,660,681
189: 32,77,85,143,157,159,168,173,188,205,218,230,244,277,349,356,396,400,405,450,487,495,523,531,536,557,576,606,610,621,666,713
190: 32,80,85,154,218,248,258,286,332,340,355,367,405,462,470,487,523,538,609,621,629,638,666,668,679,682,713,753,804,818,819,828
191: 0,14,22,28,49,58,62,79,115,183,189,247,314,358,374,386,387,433,434,466,474,492,504,522,543,551,578,597,612,656,659,672
192: 4,14,15,33,48,58,115,117,141,165,172,211,252,267,284,313,318,322,338,339,358,376,392,398,441,446,459,461,466,474,484,525
193: 17,40,59,97,98,125,232,250,269,298,311,329,342,357,409,452,547,590,607,623,669,683,715,728,788,835,848,910,953,17,17,17
194: 16,31,75,83,164,194,221,234,253,274,383,426,437,453,475,529,572,581,719,795,839,851,888,889,899,927,944,972,16,16,16,16
195: 3,5,77,91,143,146,157,159,168,205,216,230,266,277,306,349,356,396,400,461,495,531,576,595,606,610,632,651,662,698,703,739
196: 1,29,73,166,281,317,331,344,362,476,545,562,582,639,705,712,806,810,921,925,954,990,1,1,1,1,1,1,1,1,1,1
197: 1,51,63,137,281,330,362,435,476,506,526,535,553,639,789,810,845,925,933,1001,1,1,1,1,1,1,1,1,1,1,1,1
198: 43,94,135,150,207,240,246,273,360,365,369,407,448,458,488,494,507,592,667,676,687,748,779,794,816,827,887,951,986,1002,1014,43
199: 63,65,137,148,192,214,228,330,377,379,443,506,568,594,617,720,773,896,1001,63,63,63,63,63,63,63,63,63,63,63,63,63
200: 93,154,373,403,435,440,462,530,535,618,645,664,742,753,777,818,819,836,883,933,938,942,982,992,993,1020,93,93,93,93,93,93
201: 11,17,40,59,101,213,232,250,283,285,293,311,329,372,454,480,546,547,590,615,623,669,697,728,754,775,782,788,835,886,955,11
202: 56,72,76,133,175,200,280,290,324,348,394,408,510,583,625,718,723,740,755,841,850,858,939,975,996,1017,1022,56,56,56,56,56
203: 3,5,141,223,252,267,284,306,313,318,322,339,398,430,441,446,459,461,525,555,566,567,574,595,610,657,662,686,698,703,726,743
204: 40,59,97,98,125,232,250,269,298,311,329,342,357,409,452,454,547,590,607,623,669,715,728,788,835,848,910,953,40,40,40,40
205: 30,43,66,71,118,178,273,296,399,456,481,485,534,552,584,676,687,689,780,803,809,847,884,920,999,30,30,30,30,30,30,30
206: 36,40,57,97,98,123,125,126,193,232,250,269,283,298,311,329,342,357,372,384,401,409,416,424,449,452,454,516,547,590,603,607
207: 6,9,12,44,53,55,61,92,102,144,199,224,236,238,259,265,295,304,350,371,375,496,518,556,579,626,642,655,665,702,854,870
